TransactionID,AccountID,CustomerID,BranchID,TransactionDate,Amount,TransactionType,Channel,Status,Description
TXN000258,ACC0105,CUST0105,BR006,2022-06-11,23056.43,Fee,Online,Pending,Monthly deposit
TXN000259,ACC0138,CUST0138,BR007,2022-03-22,21841.78,Deposit,Phone,Completed,Wire transfer
TXN000260,ACC0107,CUST0107,BR006,2023-09-13,23925.92,Deposit,Mobile,Completed,Wire transfer
TXN000261,ACC0469,CUST0469,BR004,2023-02-23,9921.84,Deposit,ATM,Completed,Direct deposit
TXN000262,ACC0333,CUST0333,BR006,2023-09-24,6546.43,Transfer,Branch,Completed,Wire transfer
TXN000263,ACC0390,CUST0390,BR006,2023-02-21,9273.92,Withdrawal,Phone,Completed,Monthly deposit
TXN000264,ACC0134,CUST0134,BR009,2024-05-05,7386.86,Deposit,Mobile,Pending,Wire transfer
TXN000265,ACC0282,CUST0282,BR006,2023-06-12,19086.38,Transfer,Branch,Completed,Interest credit
TXN000266,ACC0087,CUST0087,BR003,2024-09-27,4609.35,Interest,Online,Pending,ATM withdrawal
TXN000267,ACC0484,CUST0484,BR001,2022-01-14,10315.68,Fee,Mobile,Completed,Loan payment
TXN000268,ACC0259,CUST0259,BR008,2024-02-04,1520.65,Transfer,Phone,Completed,Monthly deposit
TXN000269,ACC0004,CUST0004,BR009,2024-04-22,306.16,Transfer,ATM,Completed,Direct deposit
TXN000270,ACC0417,CUST0417,BR007,2023-01-03,2684.34,Deposit,Mobile,Completed,Service fee
TXN000271,ACC0418,CUST0418,BR006,2023-07-02,19875.46,Deposit,Branch,Completed,Loan payment
TXN000272,ACC0154,CUST0154,BR002,2022-03-06,2346.58,Withdrawal,Phone,Completed,Bill payment
TXN000273,ACC0043,CUST0043,BR008,2024-06-07,16126.23,Withdrawal,Online,Pending,Loan payment
TXN000274,ACC0109,CUST0109,BR010,2024-08-31,6784.67,Interest,ATM,Completed,Monthly deposit
TXN000275,ACC0092,CUST0092,BR006,2022-02-02,24037.12,Transfer,Branch,Completed,Overdraft fee
TXN000276,ACC0124,CUST0124,BR010,2024-03-07,16929.1,Transfer,Branch,Completed,ATM withdrawal
TXN000277,ACC0257,CUST0257,BR006,2022-04-20,2451.17,Deposit,Online,Completed,Overdraft fee
TXN000278,ACC0204,CUST0204,BR006,2022-03-02,15856.73,Payment,Branch,Completed,Transfer to savings
TXN000279,ACC0222,CUST0222,BR003,2024-02-18,2151.5,Transfer,Mobile,Completed,Bill payment
TXN000280,ACC0195,CUST0195,BR003,2024-03-08,7923.79,Deposit,Online,Completed,Service fee
TXN000281,ACC0053,CUST0053,BR003,2022-06-28,4692.92,Withdrawal,Phone,Completed,ATM withdrawal
TXN000282,ACC0182,CUST0182,BR009,2022-07-10,14927.14,Payment,Branch,Completed,ATM withdrawal
TXN000283,ACC0372,CUST0372,BR009,2023-05-13,14303.29,Deposit,Branch,Completed,Service fee
TXN000284,ACC0253,CUST0253,BR003,2022-05-10,4188.51,Withdrawal,ATM,Completed,Service fee
TXN000285,ACC0484,CUST0484,BR004,2024-10-12,14849.22,Deposit,Online,Completed,Transfer to savings
TXN000286,ACC0171,CUST0171,BR010,2024-02-18,20103.87,Withdrawal,ATM,Pending,Overdraft fee
TXN000287,ACC0070,CUST0070,BR005,2023-10-19,15084.25,Payment,Branch,Failed,Interest credit
TXN000288,ACC0150,CUST0150,BR008,2023-05-12,8153.9,Withdrawal,Branch,Failed,Loan payment
TXN000289,ACC0304,CUST0304,BR009,2023-01-04,17046.0,Transfer,Branch,Completed,Service fee
TXN000290,ACC0426,CUST0426,BR002,2024-04-17,16827.71,Deposit,ATM,Completed,Transfer to savings
TXN000291,ACC0405,CUST0405,BR007,2022-06-01,11232.18,Transfer,Phone,Completed,Transfer to savings
TXN000292,ACC0279,CUST0279,BR001,2024-01-07,17543.84,Fee,Phone,Completed,Loan payment
TXN000293,ACC0337,CUST0337,BR006,2022-12-07,16178.53,Deposit,Branch,Completed,Transfer to savings
TXN000294,ACC0055,CUST0055,BR001,2022-07-21,6475.87,Transfer,Phone,Completed,Loan payment
TXN000295,ACC0229,CUST0229,BR006,2024-03-12,11581.95,Payment,Phone,Failed,Wire transfer
TXN000296,ACC0054,CUST0054,BR005,2024-05-01,23014.48,Deposit,Mobile,Completed,Loan payment
TXN000297,ACC0267,CUST0267,BR008,2023-12-15,11909.3,Withdrawal,Branch,Completed,ATM withdrawal
TXN000298,ACC0012,CUST0012,BR006,2022-08-12,16931.71,Deposit,Mobile,Completed,Interest credit
TXN000299,ACC0287,CUST0287,BR007,2024-08-04,5804.07,Withdrawal,Mobile,Completed,Transfer to savings
TXN000300,ACC0015,CUST0015,BR010,2023-02-09,11244.88,Withdrawal,Online,Completed,ATM withdrawal
TXN000301,ACC0296,CUST0296,BR002,2023-01-18,9151.17,Deposit,Online,Pending,Direct deposit
TXN000302,ACC0495,CUST0495,BR006,2024-03-06,15286.6,Transfer,ATM,Completed,Bill payment
TXN000303,ACC0417,CUST0417,BR005,2022-06-23,16806.03,Withdrawal,Mobile,Completed,Bill payment
TXN000304,ACC0262,CUST0262,BR007,2024-05-06,14914.68,Transfer,Branch,Completed,Bill payment
TXN000305,ACC0285,CUST0285,BR003,2024-09-29,7227.98,Deposit,Branch,Pending,Monthly deposit
TXN000306,ACC0249,CUST0249,BR003,2023-02-04,20382.25,Refund,Phone,Completed,Wire transfer
TXN000307,ACC0213,CUST0213,BR008,2024-09-27,4189.66,Transfer,Mobile,Completed,Direct deposit
TXN000308,ACC0148,CUST0148,BR003,2024-07-25,14145.61,Payment,Branch,Completed,ATM withdrawal
TXN000309,ACC0138,CUST0138,BR009,2024-01-22,13555.66,Payment,Branch,Failed,ATM withdrawal
TXN000310,ACC0377,CUST0377,BR004,2023-09-02,21871.5,Deposit,ATM,Completed,Wire transfer
TXN000311,ACC0444,CUST0444,BR002,2023-05-01,5254.86,Payment,ATM,Completed,Transfer to savings
TXN000312,ACC0085,CUST0085,BR010,2022-10-13,19623.38,Fee,Online,Completed,Overdraft fee
TXN000313,ACC0276,CUST0276,BR003,2023-10-25,24475.21,Withdrawal,Phone,Pending,ATM withdrawal
TXN000314,ACC0070,CUST0070,BR007,2022-05-02,24812.23,Fee,Mobile,Completed,Bill payment
TXN000315,ACC0365,CUST0365,BR006,2023-05-22,19039.22,Payment,Branch,Completed,Transfer to savings
TXN000316,ACC0193,CUST0193,BR008,2022-06-04,15844.36,Interest,Online,Completed,Interest credit
TXN000317,ACC0233,CUST0233,BR008,2023-11-02,14553.07,Fee,Online,Completed,Interest credit
TXN000318,ACC0436,CUST0436,BR002,2024-12-30,9948.92,Refund,Mobile,Completed,Service fee
TXN000319,ACC0173,CUST0173,BR009,2022-09-25,14157.89,Transfer,ATM,Completed,Monthly deposit
TXN000320,ACC0051,CUST0051,BR008,2022-02-03,3114.69,Fee,Branch,Failed,Transfer to savings
TXN000321,ACC0104,CUST0104,BR003,2023-09-11,3982.85,Interest,ATM,Completed,ATM withdrawal
TXN000322,ACC0191,CUST0191,BR003,2022-04-17,9914.58,Withdrawal,Mobile,Completed,ATM withdrawal
TXN000323,ACC0001,CUST0001,BR004,2024-09-03,1957.69,Transfer,Phone,Completed,Interest credit
TXN000324,ACC0419,CUST0419,BR002,2024-05-14,17353.83,Transfer,Mobile,Completed,ATM withdrawal
TXN000325,ACC0053,CUST0053,BR006,2024-01-23,22025.91,Deposit,Mobile,Completed,ATM withdrawal
TXN000326,ACC0272,CUST0272,BR010,2022-01-18,15261.88,Deposit,ATM,Completed,Bill payment
TXN000327,ACC0471,CUST0471,BR007,2024-06-25,21500.46,Deposit,Online,Completed,Transfer to savings
TXN000328,ACC0180,CUST0180,BR007,2023-10-07,19779.01,Deposit,Online,Completed,Overdraft fee
TXN000329,ACC0146,CUST0146,BR001,2023-09-10,5144.09,Transfer,Mobile,Completed,Monthly deposit
TXN000330,ACC0402,CUST0402,BR004,2024-10-10,9653.28,Deposit,Phone,Pending,Monthly deposit
TXN000331,ACC0185,CUST0185,BR006,2022-09-28,9677.09,Fee,Branch,Completed,Wire transfer
TXN000332,ACC0489,CUST0489,BR002,2022-02-04,14688.21,Deposit,Mobile,Completed,Transfer to savings
TXN000333,ACC0260,CUST0260,BR005,2024-10-23,19180.08,Withdrawal,Branch,Completed,Overdraft fee
TXN000334,ACC0079,CUST0079,BR005,2022-06-21,7754.57,Transfer,Mobile,Completed,Interest credit
TXN000335,ACC0201,CUST0201,BR010,2022-05-16,7761.14,Withdrawal,Mobile,Completed,Transfer to savings
TXN000336,ACC0060,CUST0060,BR008,2022-04-23,7739.16,Payment,Mobile,Completed,Monthly deposit
TXN000337,ACC0084,CUST0084,BR008,2023-12-12,13079.9,Payment,ATM,Completed,Service fee
TXN000338,ACC0376,CUST0376,BR002,2022-03-02,8381.93,Withdrawal,Phone,Completed,Overdraft fee
TXN000339,ACC0322,CUST0322,BR002,2024-10-13,11385.39,Withdrawal,Branch,Completed,Bill payment
TXN000340,ACC0131,CUST0131,BR002,2022-08-25,5717.83,Transfer,Online,Completed,Monthly deposit
TXN000341,ACC0242,CUST0242,BR006,2024-02-24,23006.46,Deposit,Online,Pending,Transfer to savings
TXN000342,ACC0115,CUST0115,BR006,2023-05-24,10412.25,Payment,ATM,Completed,ATM withdrawal
TXN000343,ACC0258,CUST0258,BR001,2023-01-03,5587.39,Transfer,Online,Completed,Wire transfer
TXN000344,ACC0444,CUST0444,BR005,2023-09-29,8189.25,Transfer,Online,Completed,Service fee
TXN000345,ACC0379,CUST0379,BR010,2023-05-12,11603.53,Transfer,Branch,Completed,Direct deposit
TXN000346,ACC0390,CUST0390,BR004,2022-11-05,169.38,Withdrawal,Mobile,Completed,Monthly deposit
TXN000347,ACC0487,CUST0487,BR006,2022-01-03,18975.64,Withdrawal,ATM,Completed,Loan payment
TXN000348,ACC0215,CUST0215,BR008,2022-05-03,24314.26,Deposit,ATM,Failed,Direct deposit
TXN000349,ACC0212,CUST0212,BR006,2024-07-27,24364.12,Deposit,Online,Completed,Transfer to savings
TXN000350,ACC0039,CUST0039,BR010,2022-05-08,10880.22,Refund,Mobile,Pending,Transfer to savings
TXN000351,ACC0359,CUST0359,BR006,2023-10-14,11324.42,Deposit,Mobile,Completed,ATM withdrawal
TXN000352,ACC0080,CUST0080,BR002,2022-12-03,11244.67,Withdrawal,Online,Failed,Loan payment
TXN000353,ACC0232,CUST0232,BR005,2024-08-06,6632.55,Deposit,Mobile,Completed,Overdraft fee
TXN000354,ACC0021,CUST0021,BR004,2023-11-03,3716.61,Payment,ATM,Completed,Service fee
TXN000355,ACC0134,CUST0134,BR003,2022-03-05,23802.89,Fee,Phone,Completed,Wire transfer
TXN000356,ACC0053,CUST0053,BR003,2022-09-06,308.8,Fee,Mobile,Pending,Interest credit
TXN000357,ACC0352,CUST0352,BR002,2023-06-15,22936.54,Deposit,Online,Completed,Bill payment
TXN000358,ACC0048,CUST0048,BR006,2022-09-08,1076.98,Transfer,Mobile,Completed,Transfer to savings
TXN000359,ACC0255,CUST0255,BR001,2024-02-23,17083.49,Deposit,Mobile,Completed,Wire transfer
TXN000360,ACC0453,CUST0453,BR003,2022-03-12,15356.52,Transfer,ATM,Pending,Wire transfer
TXN000361,ACC0032,CUST0032,BR002,2023-07-27,9581.55,Withdrawal,Phone,Failed,Direct deposit
TXN000362,ACC0407,CUST0407,BR001,2024-02-23,19550.08,Withdrawal,Phone,Completed,Overdraft fee
TXN000363,ACC0258,CUST0258,BR006,2024-03-06,6768.19,Deposit,Phone,Pending,Service fee
TXN000364,ACC0030,CUST0030,BR008,2024-12-20,8942.25,Transfer,Mobile,Completed,Loan payment
TXN000365,ACC0137,CUST0137,BR009,2022-04-25,19103.6,Interest,Phone,Completed,Interest credit
TXN000366,ACC0479,CUST0479,BR003,2022-12-27,5921.41,Withdrawal,ATM,Completed,Interest credit
TXN000367,ACC0486,CUST0486,BR010,2022-10-19,14082.09,Deposit,Branch,Completed,Monthly deposit
TXN000368,ACC0047,CUST0047,BR001,2023-04-22,15045.55,Deposit,Branch,Pending,Loan payment
TXN000369,ACC0413,CUST0413,BR003,2023-11-29,17926.27,Interest,ATM,Completed,Bill payment
TXN000370,ACC0397,CUST0397,BR002,2024-12-13,21518.13,Refund,ATM,Completed,Overdraft fee
TXN000371,ACC0052,CUST0052,BR006,2023-09-11,8071.85,Refund,Branch,Failed,Interest credit
TXN000372,ACC0090,CUST0090,BR009,2024-01-01,5588.7,Transfer,Mobile,Completed,Service fee
TXN000373,ACC0066,CUST0066,BR003,2022-01-04,23720.21,Interest,Branch,Completed,Overdraft fee
TXN000374,ACC0017,CUST0017,BR003,2023-10-14,23026.75,Refund,Mobile,Completed,Wire transfer
TXN000375,ACC0073,CUST0073,BR006,2022-06-09,5957.52,Refund,Mobile,Failed,Interest credit
TXN000376,ACC0229,CUST0229,BR001,2023-06-28,5250.01,Payment,ATM,Completed,Monthly deposit
TXN000377,ACC0025,CUST0025,BR007,2024-06-16,18317.29,Refund,Branch,Completed,Direct deposit
TXN000378,ACC0193,CUST0193,BR002,2024-09-08,19720.36,Transfer,Mobile,Completed,Monthly deposit
TXN000379,ACC0151,CUST0151,BR001,2023-10-15,6535.58,Deposit,ATM,Completed,ATM withdrawal
TXN000380,ACC0281,CUST0281,BR002,2023-11-24,14854.82,Transfer,Branch,Completed,Bill payment
TXN000381,ACC0311,CUST0311,BR007,2022-11-18,1348.36,Withdrawal,Mobile,Completed,Direct deposit
TXN000382,ACC0136,CUST0136,BR005,2023-09-02,5946.33,Deposit,Phone,Completed,Monthly deposit
TXN000383,ACC0185,CUST0185,BR001,2024-05-25,2199.83,Fee,Phone,Completed,Loan payment
TXN000384,ACC0088,CUST0088,BR005,2022-06-17,11844.53,Deposit,Branch,Pending,Service fee
TXN000385,ACC0047,CUST0047,BR009,2024-03-04,4630.18,Interest,ATM,Completed,Wire transfer
TXN000386,ACC0239,CUST0239,BR005,2023-04-09,20928.6,Transfer,Mobile,Completed,ATM withdrawal
TXN000387,ACC0343,CUST0343,BR006,2024-04-27,24267.93,Transfer,Phone,Completed,Direct deposit
TXN000388,ACC0215,CUST0215,BR009,2024-08-30,14322.13,Deposit,ATM,Pending,Monthly deposit
TXN000389,ACC0258,CUST0258,BR010,2024-11-24,20013.25,Payment,Phone,Failed,Wire transfer
TXN000390,ACC0089,CUST0089,BR003,2023-03-10,20213.43,Deposit,Branch,Completed,Loan payment
TXN000391,ACC0422,CUST0422,BR003,2023-06-13,8000.54,Payment,Online,Completed,Direct deposit
TXN000392,ACC0167,CUST0167,BR005,2024-11-30,11459.35,Fee,Phone,Completed,ATM withdrawal
TXN000393,ACC0213,CUST0213,BR003,2022-10-31,14169.18,Transfer,Online,Completed,ATM withdrawal
TXN000394,ACC0403,CUST0403,BR005,2023-12-06,21948.56,Withdrawal,Branch,Completed,Bill payment
TXN000395,ACC0142,CUST0142,BR007,2022-10-22,15459.93,Payment,Branch,Pending,Interest credit
TXN000396,ACC0354,CUST0354,BR004,2022-04-11,18646.29,Interest,ATM,Completed,Service fee
TXN000397,ACC0160,CUST0160,BR005,2024-10-03,21457.29,Payment,Mobile,Failed,Wire transfer
TXN000398,ACC0397,CUST0397,BR006,2023-07-06,18222.7,Transfer,Online,Completed,Transfer to savings
TXN000399,ACC0380,CUST0380,BR008,2024-11-23,21681.05,Fee,Phone,Completed,Direct deposit
TXN000400,ACC0207,CUST0207,BR003,2024-12-09,21984.52,Deposit,Mobile,Completed,Monthly deposit
TXN000401,ACC0128,CUST0128,BR001,2024-07-23,1273.48,Withdrawal,Mobile,Pending,Direct deposit
TXN000402,ACC0204,CUST0204,BR002,2022-03-04,6056.03,Transfer,Branch,Pending,Overdraft fee
TXN000403,ACC0283,CUST0283,BR006,2023-12-07,4096.21,Interest,Online,Completed,Bill payment
TXN000404,ACC0438,CUST0438,BR010,2023-03-15,21429.21,Transfer,Mobile,Completed,Monthly deposit
TXN000405,ACC0443,CUST0443,BR001,2024-08-28,22788.77,Transfer,Phone,Completed,Overdraft fee
TXN000406,ACC0413,CUST0413,BR005,2023-07-18,10600.93,Withdrawal,ATM,Completed,Service fee
TXN000407,ACC0347,CUST0347,BR009,2024-03-24,14616.33,Deposit,ATM,Completed,Service fee
TXN000408,ACC0153,CUST0153,BR002,2024-09-13,1605.29,Refund,ATM,Completed,Service fee
TXN000409,ACC0097,CUST0097,BR003,2024-11-25,19139.2,Interest,Phone,Completed,Bill payment
TXN000410,ACC0370,CUST0370,BR001,2024-10-15,24936.75,Withdrawal,Branch,Completed,Overdraft fee
TXN000411,ACC0363,CUST0363,BR010,2023-01-24,8585.74,Payment,Phone,Completed,Interest credit
TXN000412,ACC0260,CUST0260,BR005,2022-12-15,21017.56,Fee,Mobile,Completed,Service fee
TXN000413,ACC0372,CUST0372,BR009,2023-01-10,23673.62,Interest,Online,Completed,Service fee
TXN000414,ACC0216,CUST0216,BR006,2024-02-01,6521.38,Withdrawal,Online,Pending,Overdraft fee
TXN000415,ACC0298,CUST0298,BR010,2022-05-26,11810.77,Deposit,Online,Completed,Service fee
TXN000416,ACC0212,CUST0212,BR001,2022-11-05,3442.76,Deposit,Branch,Pending,Wire transfer
TXN000417,ACC0074,CUST0074,BR006,2023-01-05,19475.74,Transfer,Mobile,Completed,Wire transfer
TXN000418,ACC0141,CUST0141,BR004,2022-12-12,14411.21,Deposit,Online,Completed,Transfer to savings
TXN000419,ACC0207,CUST0207,BR007,2024-09-04,9589.08,Deposit,Mobile,Failed,Interest credit
TXN000420,ACC0388,CUST0388,BR009,2023-01-26,457.72,Deposit,Mobile,Pending,Service fee
TXN000421,ACC0067,CUST0067,BR002,2024-02-25,12588.38,Withdrawal,Online,Completed,Service fee
TXN000422,ACC0234,CUST0234,BR009,2024-12-09,8452.5,Interest,Mobile,Pending,Interest credit
TXN000423,ACC0385,CUST0385,BR004,2022-12-04,23702.63,Interest,Branch,Completed,Bill payment
TXN000424,ACC0109,CUST0109,BR001,2024-10-30,4232.93,Withdrawal,Online,Completed,Direct deposit
TXN000425,ACC0320,CUST0320,BR001,2022-04-09,16552.63,Payment,Online,Completed,Wire transfer
TXN000426,ACC0195,CUST0195,BR002,2023-06-02,11865.16,Deposit,Online,Completed,Direct deposit
TXN000427,ACC0139,CUST0139,BR010,2022-10-08,10476.46,Interest,Phone,Completed,ATM withdrawal
TXN000428,ACC0402,CUST0402,BR002,2024-10-16,4974.18,Deposit,ATM,Failed,Interest credit
TXN000429,ACC0361,CUST0361,BR007,2023-08-28,4017.74,Transfer,Mobile,Completed,Loan payment
TXN000430,ACC0002,CUST0002,BR001,2022-07-02,22672.93,Fee,Branch,Completed,Direct deposit
TXN000431,ACC0039,CUST0039,BR002,2023-06-09,16111.98,Transfer,ATM,Completed,Bill payment
TXN000432,ACC0448,CUST0448,BR001,2023-08-19,9011.76,Payment,Branch,Completed,Monthly deposit
TXN000433,ACC0005,CUST0005,BR003,2022-12-16,8223.23,Interest,Phone,Completed,Interest credit
TXN000434,ACC0418,CUST0418,BR006,2023-01-10,2854.66,Withdrawal,Branch,Completed,Wire transfer
TXN000435,ACC0410,CUST0410,BR007,2022-12-08,2835.28,Payment,Online,Pending,ATM withdrawal
TXN000436,ACC0214,CUST0214,BR010,2024-09-15,20058.6,Payment,Mobile,Completed,Overdraft fee
TXN000437,ACC0015,CUST0015,BR003,2024-09-16,23010.75,Deposit,Branch,Completed,Interest credit
TXN000438,ACC0007,CUST0007,BR009,2023-04-04,24447.61,Payment,ATM,Completed,Overdraft fee
TXN000439,ACC0049,CUST0049,BR007,2023-05-25,12053.42,Payment,Branch,Pending,Overdraft fee
TXN000440,ACC0028,CUST0028,BR001,2022-11-18,12644.13,Transfer,Branch,Completed,Wire transfer
TXN000441,ACC0165,CUST0165,BR004,2023-11-09,24253.92,Deposit,Mobile,Completed,Loan payment
TXN000442,ACC0041,CUST0041,BR008,2024-06-28,20033.52,Withdrawal,Branch,Completed,Wire transfer
TXN000443,ACC0382,CUST0382,BR001,2022-07-30,10091.96,Deposit,Phone,Completed,Overdraft fee
TXN000444,ACC0494,CUST0494,BR010,2023-09-16,22253.87,Transfer,Branch,Completed,Monthly deposit
TXN000445,ACC0419,CUST0419,BR004,2024-07-19,8306.0,Payment,Phone,Completed,Wire transfer
TXN000446,ACC0059,CUST0059,BR002,2023-03-31,64.9,Withdrawal,ATM,Completed,ATM withdrawal
TXN000447,ACC0024,CUST0024,BR003,2024-10-05,3519.83,Payment,Branch,Completed,Loan payment
TXN000448,ACC0062,CUST0062,BR007,2023-03-18,11431.58,Payment,ATM,Completed,Overdraft fee
TXN000449,ACC0064,CUST0064,BR008,2024-07-25,16464.83,Refund,Mobile,Completed,Monthly deposit
TXN000450,ACC0284,CUST0284,BR007,2024-09-16,23110.03,Payment,Mobile,Completed,Bill payment
TXN000451,ACC0054,CUST0054,BR007,2023-10-22,12607.71,Withdrawal,Phone,Completed,Service fee
TXN000452,ACC0204,CUST0204,BR006,2023-08-26,11326.61,Deposit,Branch,Pending,Direct deposit
TXN000453,ACC0154,CUST0154,BR009,2023-10-05,17799.74,Interest,Mobile,Completed,Service fee
TXN000454,ACC0352,CUST0352,BR006,2022-09-29,24533.57,Payment,Mobile,Completed,Interest credit
TXN000455,ACC0364,CUST0364,BR002,2023-12-23,14061.38,Transfer,Branch,Pending,Direct deposit
TXN000456,ACC0147,CUST0147,BR007,2022-01-27,13073.02,Deposit,Mobile,Completed,Service fee
TXN000457,ACC0385,CUST0385,BR003,2023-08-10,17087.92,Deposit,Online,Completed,Direct deposit
TXN000458,ACC0017,CUST0017,BR006,2024-07-15,2570.98,Fee,Phone,Completed,Direct deposit
TXN000459,ACC0200,CUST0200,BR004,2024-11-12,19609.84,Payment,ATM,Completed,Transfer to savings
TXN000460,ACC0199,CUST0199,BR007,2023-10-03,24146.17,Deposit,ATM,Pending,Wire transfer
TXN000461,ACC0425,CUST0425,BR004,2024-01-24,18880.14,Transfer,Phone,Completed,Loan payment
TXN000462,ACC0151,CUST0151,BR008,2022-12-30,24586.5,Deposit,Mobile,Completed,Monthly deposit
TXN000463,ACC0220,CUST0220,BR005,2023-06-26,3260.36,Transfer,ATM,Completed,Bill payment
TXN000464,ACC0021,CUST0021,BR003,2023-10-23,14926.04,Payment,Phone,Completed,Overdraft fee
TXN000465,ACC0282,CUST0282,BR006,2022-05-30,19602.95,Withdrawal,Mobile,Completed,Direct deposit
TXN000466,ACC0082,CUST0082,BR007,2024-04-06,2307.72,Deposit,Mobile,Completed,Service fee
TXN000467,ACC0112,CUST0112,BR010,2024-12-22,11876.68,Transfer,Online,Completed,Loan payment
TXN000468,ACC0464,CUST0464,BR010,2023-05-15,23972.83,Payment,ATM,Completed,ATM withdrawal
TXN000469,ACC0198,CUST0198,BR005,2023-08-03,627.4,Transfer,ATM,Completed,Wire transfer
TXN000470,ACC0023,CUST0023,BR005,2023-01-30,8014.62,Deposit,Online,Failed,Direct deposit
TXN000471,ACC0274,CUST0274,BR001,2022-05-15,5277.43,Transfer,Mobile,Completed,ATM withdrawal
TXN000472,ACC0106,CUST0106,BR009,2024-06-10,16167.56,Interest,Mobile,Completed,Monthly deposit
TXN000473,ACC0045,CUST0045,BR002,2022-04-22,4458.02,Withdrawal,Online,Completed,Service fee
TXN000474,ACC0209,CUST0209,BR007,2024-07-12,15759.13,Withdrawal,Online,Completed,Monthly deposit
TXN000475,ACC0329,CUST0329,BR010,2022-05-10,18901.46,Transfer,Online,Completed,Service fee
TXN000476,ACC0403,CUST0403,BR005,2022-06-27,7045.12,Interest,Branch,Completed,Wire transfer
TXN000477,ACC0081,CUST0081,BR009,2023-03-27,3418.17,Withdrawal,Phone,Completed,Service fee
TXN000478,ACC0347,CUST0347,BR006,2022-01-23,13842.57,Transfer,Online,Completed,Transfer to savings
TXN000479,ACC0276,CUST0276,BR009,2022-06-24,7624.23,Payment,ATM,Pending,Direct deposit
TXN000480,ACC0073,CUST0073,BR003,2023-01-12,5527.49,Fee,Mobile,Completed,Overdraft fee
TXN000481,ACC0437,CUST0437,BR001,2024-08-02,16120.42,Deposit,Online,Completed,Overdraft fee
TXN000482,ACC0250,CUST0250,BR006,2024-01-02,3214.1,Payment,Online,Completed,Loan payment
TXN000483,ACC0163,CUST0163,BR008,2024-07-11,8215.37,Payment,Phone,Completed,Interest credit
TXN000484,ACC0491,CUST0491,BR007,2022-12-12,130.75,Deposit,Mobile,Completed,Service fee
TXN000485,ACC0431,CUST0431,BR006,2022-10-03,16992.71,Withdrawal,Branch,Completed,Service fee
TXN000486,ACC0250,CUST0250,BR009,2022-08-11,4402.5,Transfer,ATM,Completed,Direct deposit
TXN000487,ACC0101,CUST0101,BR005,2022-06-06,18188.36,Interest,Phone,Completed,Overdraft fee
TXN000488,ACC0208,CUST0208,BR010,2023-03-12,22658.53,Transfer,Phone,Completed,Bill payment
TXN000489,ACC0188,CUST0188,BR007,2023-04-03,22287.02,Transfer,ATM,Completed,ATM withdrawal
TXN000490,ACC0204,CUST0204,BR006,2024-10-25,274.69,Deposit,Phone,Completed,Bill payment
TXN000491,ACC0229,CUST0229,BR003,2023-01-02,14163.27,Transfer,Mobile,Completed,Interest credit
TXN000492,ACC0021,CUST0021,BR004,2024-09-25,5801.43,Withdrawal,Mobile,Completed,Interest credit
